"id","text","title"
"1802","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Mid-Atlantic coast for category 1-4 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-4 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 3 Mean water level (Setup + Surge) element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast"
"1806","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Mid-Atlantic coast for category 1-4 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-4 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 4 Mean water level (Setup + Surge) element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast"
"1810","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Mid-Atlantic coast for category 1-4 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-4 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 1 Extreme water level (Runup + Surge) element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast"
"1814","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Mid-Atlantic coast for category 1-4 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-4 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 2 Extreme water level (Runup + Surge) element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast"
"1818","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Mid-Atlantic coast for category 1-4 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-4 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 3 Extreme water level (Runup + Surge) element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast"
"1822","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Mid-Atlantic coast for category 1-4 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-4 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 4 Extreme water level (Runup + Surge) element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast"
"1840","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Mid-Atlantic coast for category 1-4 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-4 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Elevation of dune crest in meters NAVD88 element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast"
"1844","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Mid-Atlantic coast for category 1-4 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-4 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Elevation of the dune toe in meters NAVD88 element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast"
"1848","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Mid-Atlantic coast for category 1-4 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-4 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Root mean squared error of dune crest elevation measurements (square meters) element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast"
"1852","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Mid-Atlantic coast for category 1-4 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-4 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Root mean square error of dune toe elevation measurements (square meters) element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast"
"1856","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Mid-Atlantic coast for category 1-4 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-4 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 1 Storm surge water level element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast"
"1860","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Mid-Atlantic coast for category 1-4 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-4 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 2 Storm surge water level element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast"
"1864","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Mid-Atlantic coast for category 1-4 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-4 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 3 Storm surge water level element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast"
"1868","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Mid-Atlantic coast for category 1-4 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-4 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 4 Storm surge water level element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast"
"1872","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Mid-Atlantic coast for category 1-4 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-4 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 1 Wave runup water level element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast"
"1876","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Mid-Atlantic coast for category 1-4 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-4 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 2 Wave runup water level element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast"
"1880","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Mid-Atlantic coast for category 1-4 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-4 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 3 Wave runup water level element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast"
"1884","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Mid-Atlantic coast for category 1-4 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-4 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 4 Wave runup water level element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast"
"1888","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Mid-Atlantic coast for category 1-4 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-4 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 1 Wave setup water level element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast"
"1892","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Mid-Atlantic coast for category 1-4 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-4 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 2 Wave setup water level element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast"
"1896","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Mid-Atlantic coast for category 1-4 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-4 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 3 Wave setup water level element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast"
"1900","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Mid-Atlantic coast for category 1-4 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-4 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 4 Wave setup water level element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast"
"1904","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Mid-Atlantic coast for category 1-4 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-4 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 1 collision element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast"
"1908","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Mid-Atlantic coast for category 1-4 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-4 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 2 collision element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast"
"1912","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Mid-Atlantic coast for category 1-4 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-4 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 3 collision element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast"
"1916","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Mid-Atlantic coast for category 1-4 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-4 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 4 collision element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast"
"1920","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Mid-Atlantic coast for category 1-4 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-4 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 1 overwash element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast"
"1924","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Mid-Atlantic coast for category 1-4 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-4 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 2 overwash element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast"
"1928","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Mid-Atlantic coast for category 1-4 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-4 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 3 overwash element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast"
"1932","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Mid-Atlantic coast for category 1-4 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-4 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 4 overwash element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast"
"3200","The goal of this project is to provide a preliminary overview, at a National scale, the relative susceptibility of the Nation's coast to sea- level rise through the use of a coastal vulnerability index (CVI). This initial classification is based upon the variables geomorphology, regional coastal slope, tide range, wave height, relative sea-level rise and shoreline erosion and accretion rates. The combination of these variables and the association of these variables to each other furnish a broad overview of regions where physical changes are likely to occur due to sea-level rise.","Coastal vulnerability to erosion for Atlantic Coast"
"1936","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Mid-Atlantic coast for category 1-4 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-4 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 1 innundation element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast"
"1940","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Mid-Atlantic coast for category 1-4 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-4 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 2 innundation element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast"
"1944","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Mid-Atlantic coast for category 1-4 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-4 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 3 innundation element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast"
"1948","These data sets contain information on the probabilities of hurricane-induced erosion (collision, inundation and overwash) for each 1-km section of the Mid-Atlantic coast for category 1-4 hurricanes. The analysis is based on a storm-impact scaling model that uses observations of beach morphology combined with sophisticated hydrodynamic models to predict how the coast will respond to the direct landfall of category 1-4 hurricanes. Hurricane-induced water levels, due to both surge and waves, are compared to beach and dune elevations to determine the probabilities of three types of coastal change: collision (dune erosion), overwash, and inundation. Data on dune morphology (dune crest and toe elevation) and hydrodynamics (storm surge, wave setup and runup) are also included in this data set. As new beach morphology observations and storm predictions become available, this analysis will be updated to describe how coastal vulnerability to storms will vary in the future. The data presented here include the dune morphology observations, as derived from lidar surveys.","The Category 4 innundation element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast"
