"id","medium_text","medium_title","tiny_text","full_id","keywords"
"1887","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. These probabilities apply to a generic representation of a category 1 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Wave setup water level during a category 1 storm in Atlantic Coast","Wave setup water level CAT1 storm in Atl. Coast","1888","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|wave setup|waves|setup|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"1891","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. These probabilities apply to a generic representation of a category 2 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Wave setup water level during a category 2 storm in Atlantic Coast","Wave setup water level CAT2 storm in Atl. Coast","1892","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|wave setup|waves|setup|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"1895","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. These probabilities apply to a generic representation of a category 3 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Wave setup water level during a category 3 storm in Atlantic Coast","Wave setup water level CAT3 storm in Atl. Coast","1896","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|wave setup|waves|setup|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"1899","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. These probabilities apply to a generic representation of a category 4 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Wave setup water level during a category 4 storm in Atlantic Coast","Wave setup water level CAT4 storm in Atl. Coast","1900","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|wave setup|waves|setup|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"1903","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. Collision occurs when the dune toe is eroded by waves and surge. These probabilities apply to a generic representation of a category 1 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Probability of storm-induced collision during a category 1 storm in Atlantic Coast","Prob. of collision CAT1 storm in Atl. Coast","1904","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|collision|probability|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"1907","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. Collision occurs when the dune toe is eroded by waves and surge. These probabilities apply to a generic representation of a category 2 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Probability of storm-induced collision during a category 2 storm in Atlantic Coast","Prob. of collision CAT2 storm in Atl. Coast","1908","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|collision|probability|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"1911","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. Collision occurs when the dune toe is eroded by waves and surge. These probabilities apply to a generic representation of a category 3 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Probability of storm-induced collision during a category 3 storm in Atlantic Coast","Prob. of collision CAT3 storm in Atl. Coast","1912","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|collision|probability|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"1915","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. Collision occurs when the dune toe is eroded by waves and surge. These probabilities apply to a generic representation of a category 4 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Probability of storm-induced collision during a category 4 storm in Atlantic Coast","Prob. of collision CAT4 storm in Atl. Coast","1916","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|collision|probability|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"1919","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. Overwash occurs when sand is transported landward over the beach and dune by waves and surge. These probabilities apply to a generic representation of a category 1 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Probability of storm-induced overwash during a category 1 storm in Atlantic Coast","Prob. of overwash CAT1 storm in Atl. Coast","1920","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|overwash|probability|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"1923","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. Overwash occurs when sand is transported landward over the beach and dune by waves and surge. These probabilities apply to a generic representation of a category 2 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Probability of storm-induced overwash during a category 2 storm in Atlantic Coast","Prob. of overwash CAT2 storm in Atl. Coast","1924","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|overwash|probability|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"1927","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. Overwash occurs when sand is transported landward over the beach and dune by waves and surge. These probabilities apply to a generic representation of a category 3 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Probability of storm-induced overwash during a category 3 storm in Atlantic Coast","Prob. of overwash CAT3 storm in Atl. Coast","1928","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|overwash|probability|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"1931","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. Overwash occurs when sand is transported landward over the beach and dune by waves and surge. These probabilities apply to a generic representation of a category 4 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Probability of storm-induced overwash during a category 4 storm in Atlantic Coast","Prob. of overwash CAT4 storm in Atl. Coast","1932","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|overwash|probability|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"1935","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. Inundation occurs when the beach and dune are completely and continuously submerged by surge and wave setup. These probabilities apply to a generic representation of a category 1 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Probability of storm-induced innundation during a category 1 storm in Atlantic Coast","Prob. of innundation CAT1 storm in Atl. Coast","1936","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|innundation|probability|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"1939","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. Inundation occurs when the beach and dune are completely and continuously submerged by surge and wave setup. These probabilities apply to a generic representation of a category 2 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Probability of storm-induced innundation during a category 2 storm in Atlantic Coast","Prob. of innundation CAT2 storm in Atl. Coast","1940","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|innundation|probability|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"1943","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. Inundation occurs when the beach and dune are completely and continuously submerged by surge and wave setup. These probabilities apply to a generic representation of a category 3 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Probability of storm-induced innundation during a category 3 storm in Atlantic Coast","Prob. of innundation CAT3 storm in Atl. Coast","1944","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|innundation|probability|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"1947","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. Inundation occurs when the beach and dune are completely and continuously submerged by surge and wave setup. These probabilities apply to a generic representation of a category 4 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Probability of storm-induced innundation during a category 4 storm in Atlantic Coast","Prob. of innundation CAT4 storm in Atl. Coast","1948","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|innundation|probability|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"1951","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. These probabilities apply to a generic representation of a category 1 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Mean water level (Setup + Surge) during a category 1 storm in Atlantic Coast","Mean water level (Setup + Surge) CAT1 storm in Atl. Coast","1952","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|water level|setup|surge|mean water|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"1956","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. These probabilities apply to a generic representation of a category 2 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Mean water level (Setup + Surge) during a category 2 storm in Atlantic Coast","Mean water level (Setup + Surge) CAT2 storm in Atl. Coast","1957","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|water level|setup|surge|mean water|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"1960","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. These probabilities apply to a generic representation of a category 3 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Mean water level (Setup + Surge) during a category 3 storm in Atlantic Coast","Mean water level (Setup + Surge) CAT3 storm in Atl. Coast","1961","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|water level|setup|surge|mean water|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"1964","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. These probabilities apply to a generic representation of a category 4 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Mean water level (Setup + Surge) during a category 4 storm in Atlantic Coast","Mean water level (Setup + Surge) CAT4 storm in Atl. Coast","1965","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|water level|setup|surge|mean water|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"1968","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. These probabilities apply to a generic representation of a category 1 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Extreme water level (Runup + Surge) during a category 1 storm in Atlantic Coast","Extreme water level (Runup + Surge) CAT1 storm in Atl. Coast","1969","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|extreme water level|runup|surge|water level|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"1972","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. These probabilities apply to a generic representation of a category 2 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Extreme water level (Runup + Surge) during a category 2 storm in Atlantic Coast","Extreme water level (Runup + Surge) CAT2 storm in Atl. Coast","1973","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|extreme water level|runup|surge|water level|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"1976","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. These probabilities apply to a generic representation of a category 3 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Extreme water level (Runup + Surge) during a category 3 storm in Atlantic Coast","Extreme water level (Runup + Surge) CAT3 storm in Atl. Coast","1977","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|extreme water level|runup|surge|water level|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"1980","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Mid-Atlantic Coast. These probabilities apply to a generic representation of a category 4 hurricane. Data sources: lidar, NOAA SLOSH model, SWAN model","Extreme water level (Runup + Surge) during a category 4 storm in Atlantic Coast","Extreme water level (Runup + Surge) CAT4 storm in Atl. Coast","1981","U.S. Mid-Atlantic|Virginia|Maryland|Delaware|New Jersey|New York|Atlantic Ocean|extreme water level|runup|surge|water level|hurricane|storm|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2013-1131|OFR 2013-1131|coastal|elevation|environment"
"1985","This datasets includes an element of A Bayesian Network to predict vulnerability to sea-level rise. Rate of relative sea-level rise in mm/yr, from Gutierrez et al. 2011. This dataset consists of information extracted from the Coastal Vulnerability Index (Thieler and Hammar-Klose, 1999; Hammar-Klose and Thieler, 2001) that were used to inform a Bayesian network that was used to calculate the probability of long-term shoreline change associated with sea-level rise.","Bayesian rate of relative sea-level rise in mm/yr for Atlantic Coast","Rate of relative sea-level rise, Atl. Coast","1986","North Carolina|Massachusetts|Florida|Delaware|Virginia|Maryland|Rhode Island|New York|New Hampshire|South Carolina|Maine|East Coast|Georgia|Atlantic Coast|New Jersey|Chesapeake Bay|Delaware Bay|Long Island|Cape Cod|sea-level rise|sea level|sea-level|Bayesian Network|Coastal Vulnerability|Coastal Vulnerability Index|USGS|CMGP|U.S. Geological Survey|Coastal and Marine Geology Program|Probability|Woods Hole Coastal and Marine Science Center|Coastal Erosion|Shoreline Change|Sea Level Rise|Coastal Hazards|oceans|environment|oceans and estuaries|oceans and coastal|geoscientificInformation"
"1989","This datasets includes an element of A Bayesian Network to predict vulnerability to sea-level rise. Mean Wave Height in meters, from Gutierrez et al. 2011. This dataset consists of information extracted from the Coastal Vulnerability Index (Thieler and Hammar-Klose, 1999; Hammar-Klose and Thieler, 2001) that were used to inform a Bayesian network that was used to calculate the probability of long-term shoreline change associated with sea-level rise.","Bayesian Mean Wave Height in m for Atlantic Coast","Mean Wave Height, Atl. Coast","1990","North Carolina|Massachusetts|Florida|Delaware|Virginia|Maryland|Rhode Island|New York|New Hampshire|South Carolina|Maine|East Coast|Georgia|Atlantic Coast|New Jersey|Chesapeake Bay|Delaware Bay|Long Island|Cape Cod|mean wave|waves|Bayesian Network|Coastal Vulnerability|Coastal Vulnerability Index|USGS|CMGP|U.S. Geological Survey|Coastal and Marine Geology Program|Probability|Woods Hole Coastal and Marine Science Center|Coastal Erosion|Shoreline Change|Sea Level Rise|Coastal Hazards|oceans|environment|oceans and estuaries|oceans and coastal|geoscientificInformation"
"1993","This datasets includes an element of A Bayesian Network to predict vulnerability to sea-level rise. Mean Tidal Range in meters, from Gutierrez et al. 2011. This dataset consists of information extracted from the Coastal Vulnerability Index (Thieler and Hammar-Klose, 1999; Hammar-Klose and Thieler, 2001) that were used to inform a Bayesian network that was used to calculate the probability of long-term shoreline change associated with sea-level rise.","Bayesian Mean Tidal Range in m for Atlantic Coast","Mean Tidal Range, Atl. Coast","1994","North Carolina|Massachusetts|Florida|Delaware|Virginia|Maryland|Rhode Island|New York|New Hampshire|South Carolina|Maine|East Coast|Georgia|Atlantic Coast|New Jersey|Chesapeake Bay|Delaware Bay|Long Island|Cape Cod|mean tidal range|tidal range|tide|tides|Bayesian Network|Coastal Vulnerability|Coastal Vulnerability Index|USGS|CMGP|U.S. Geological Survey|Coastal and Marine Geology Program|Probability|Woods Hole Coastal and Marine Science Center|Coastal Erosion|Shoreline Change|Sea Level Rise|Coastal Hazards|oceans|environment|oceans and estuaries|oceans and coastal|geoscientificInformation"
"1997","This datasets includes an element of A Bayesian Network to predict vulnerability to sea-level rise. Shoreline Change Rate in m/yr, from Gutierrez et al. 2011. This dataset consists of information extracted from the Coastal Vulnerability Index (Thieler and Hammar-Klose, 1999; Hammar-Klose and Thieler, 2001) that were used to inform a Bayesian network that was used to calculate the probability of long-term shoreline change associated with sea-level rise.","Bayesian Shoreline Change Rate in m/yr for Atlantic Coast","Shoreline Change Rate, Atl. Coast","1998","North Carolina|Massachusetts|Florida|Delaware|Virginia|Maryland|Rhode Island|New York|New Hampshire|South Carolina|Maine|East Coast|Georgia|Atlantic Coast|New Jersey|Chesapeake Bay|Delaware Bay|Long Island|Cape Cod|shoreline change|rate|erosion|deposition|Bayesian Network|Coastal Vulnerability|Coastal Vulnerability Index|USGS|CMGP|U.S. Geological Survey|Coastal and Marine Geology Program|Probability|Woods Hole Coastal and Marine Science Center|Coastal Erosion|Shoreline Change|Sea Level Rise|Coastal Hazards|oceans|environment|oceans and estuaries|oceans and coastal|geoscientificInformation"
"2001","This datasets includes an element of A Bayesian Network to predict vulnerability to sea-level rise. Probability of shoreline loss > 2 m/yr, from Gutierrez et al. 2011. This dataset consists of information extracted from the Coastal Vulnerability Index (Thieler and Hammar-Klose, 1999; Hammar-Klose and Thieler, 2001) that were used to inform a Bayesian network that was used to calculate the probability of long-term shoreline change associated with sea-level rise.","Bayesian probability of shoreline change < -2 m/yr for Atlantic Coast","Prob. of high shoreline loss, Atl. Coast","2002","North Carolina|Massachusetts|Florida|Delaware|Virginia|Maryland|Rhode Island|New York|New Hampshire|South Carolina|Maine|East Coast|Georgia|Atlantic Coast|New Jersey|Chesapeake Bay|Delaware Bay|Long Island|Cape Cod|shoreline loss|shoreline change|shorelines|erosion|Bayesian Network|Coastal Vulnerability|Coastal Vulnerability Index|USGS|CMGP|U.S. Geological Survey|Coastal and Marine Geology Program|Probability|Woods Hole Coastal and Marine Science Center|Coastal Erosion|Shoreline Change|Sea Level Rise|Coastal Hazards|oceans|environment|oceans and estuaries|oceans and coastal|geoscientificInformation"
"2005","This datasets includes an element of A Bayesian Network to predict vulnerability to sea-level rise. Probability of shoreline loss between 2 and 1 m/yr, from Gutierrez et al. 2011. This dataset consists of information extracted from the Coastal Vulnerability Index (Thieler and Hammar-Klose, 1999; Hammar-Klose and Thieler, 2001) that were used to inform a Bayesian network that was used to calculate the probability of long-term shoreline change associated with sea-level rise.","Bayesian Probability of shoreline change between - 2 and -1 m/yr for Atlantic Coast","Prob. of medium shoreline loss, Atl. Coast","2006","North Carolina|Massachusetts|Florida|Delaware|Virginia|Maryland|Rhode Island|New York|New Hampshire|South Carolina|Maine|East Coast|Georgia|Atlantic Coast|New Jersey|Chesapeake Bay|Delaware Bay|Long Island|Cape Cod|shoreline loss|shoreline change|shorelines|erosion|Bayesian Network|Coastal Vulnerability|Coastal Vulnerability Index|USGS|CMGP|U.S. Geological Survey|Coastal and Marine Geology Program|Probability|Woods Hole Coastal and Marine Science Center|Coastal Erosion|Shoreline Change|Sea Level Rise|Coastal Hazards|oceans|environment|oceans and estuaries|oceans and coastal|geoscientificInformation"
"2009","This datasets includes an element of A Bayesian Network to predict vulnerability to sea-level rise. Probability of shoreline change between - 1 and 1 m/yr (stable), from Gutierrez et al. 2011. This dataset consists of information extracted from the Coastal Vulnerability Index (Thieler and Hammar-Klose, 1999; Hammar-Klose and Thieler, 2001) that were used to inform a Bayesian network that was used to calculate the probability of long-term shoreline change associated with sea-level rise.","Bayesian Probability of shoreline change between - 1 and 1 m/yr for Atlantic Coast","Prob. of stable shoreline change, Atl. Coast","2010","North Carolina|Massachusetts|Florida|Delaware|Virginia|Maryland|Rhode Island|New York|New Hampshire|South Carolina|Maine|East Coast|Georgia|Atlantic Coast|New Jersey|Chesapeake Bay|Delaware Bay|Long Island|Cape Cod|stable shoreline|shoreline change|shorelines|erosion|deposition|Bayesian Network|Coastal Vulnerability|Coastal Vulnerability Index|USGS|CMGP|U.S. Geological Survey|Coastal and Marine Geology Program|Probability|Woods Hole Coastal and Marine Science Center|Coastal Erosion|Shoreline Change|Sea Level Rise|Coastal Hazards|oceans|environment|oceans and estuaries|oceans and coastal|geoscientificInformation"
"2013","This datasets includes an element of A Bayesian Network to predict vulnerability to sea-level rise. Probability of shoreline gain between 1 and 2 m/yr, from Gutierrez et al. 2011. This dataset consists of information extracted from the Coastal Vulnerability Index (Thieler and Hammar-Klose, 1999; Hammar-Klose and Thieler, 2001) that were used to inform a Bayesian network that was used to calculate the probability of long-term shoreline change associated with sea-level rise.","Bayesian Probability of shoreline change between 1 and 2 m/yr for Atlantic Coast","Prob. of medium shoreline gain, Atl. Coast","2014","North Carolina|Massachusetts|Florida|Delaware|Virginia|Maryland|Rhode Island|New York|New Hampshire|South Carolina|Maine|East Coast|Georgia|Atlantic Coast|New Jersey|Chesapeake Bay|Delaware Bay|Long Island|Cape Cod|shoreline gain|shoreline change|shorelines|deposition|Bayesian Network|Coastal Vulnerability|Coastal Vulnerability Index|USGS|CMGP|U.S. Geological Survey|Coastal and Marine Geology Program|Probability|Woods Hole Coastal and Marine Science Center|Coastal Erosion|Shoreline Change|Sea Level Rise|Coastal Hazards|oceans|environment|oceans and estuaries|oceans and coastal|geoscientificInformation"
"2017","This datasets includes an element of A Bayesian Network to predict vulnerability to sea-level rise. Probability of shoreline gain > 2 m/yr, from Gutierrez et al. 2011. This dataset consists of information extracted from the Coastal Vulnerability Index (Thieler and Hammar-Klose, 1999; Hammar-Klose and Thieler, 2001) that were used to inform a Bayesian network that was used to calculate the probability of long-term shoreline change associated with sea-level rise.","Bayesian Probability of shoreline change > 2 m/yr for Atlantic Coast","Prob. of high shoreline gain, Atl. Coast","2018","North Carolina|Massachusetts|Florida|Delaware|Virginia|Maryland|Rhode Island|New York|New Hampshire|South Carolina|Maine|East Coast|Georgia|Atlantic Coast|New Jersey|Chesapeake Bay|Delaware Bay|Long Island|Cape Cod|shoreline gain|shoreline change|shorelines|deposition|Bayesian Network|Coastal Vulnerability|Coastal Vulnerability Index|USGS|CMGP|U.S. Geological Survey|Coastal and Marine Geology Program|Probability|Woods Hole Coastal and Marine Science Center|Coastal Erosion|Shoreline Change|Sea Level Rise|Coastal Hazards|oceans|environment|oceans and estuaries|oceans and coastal|geoscientificInformation"
"2024","This dataset includes shorelines from 22 years ranging from 1836 to 2000 in the New Jersey North coastal region from Sandy Hook to Little Egg Inlet, New Jersey. Data sources: lidar, aerial photographs, coastal survey maps","Historical locations of shorelines in NJ","Historical locations for shorelines in NJ","2025","Atlantic Coast|United States|Mid Atlantic|New Jersey|Sandy Hook|Sea Bright|Monmouth Beach|Asbury Park|Manasquan|Point Pleasant|Mantoloking|Seaside Park|Barnegat|Ship Bottom|Beach Haven|historical locations|shoreline change|shoreline|shorelines|Shoreline Change Rate|Linear Regression Rate|Endpoint Rate|Digital Shoreline Analysis System|DSAS|U.S. Geological Survey|USGS|Coastal and Marine Geology Program|CMGP|Woods Hole Coastal and Marine Science Center|WHCMSC|National Assessment of Shoreline Change Project|National Oceanic and Atmospheric Administration|NOAA|Coastal Services Center|CSC|U.S. Army Corps of Engineers|USACE|New Jersey Department of Environmental Protection|NJ DEP|oceans|oceans and estuaries|oceans and coastal|environment|geoscientificInformation"
"2031","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Gulf of Mexico. Data sources: lidar, NOAA SLOSH model, SWAN model","Elevation of dune crest in meters NAVD88 during National Assessment in Gulf of Mexico U.S.","Elev. of dune crest (m), National Assessment in Gulf of Mex.","2032","Gulf of Mexico|Texas|Louisiana|Alabama|Mississippi|Florida|U.S. Gulf Coast|dune crest|crest|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2012-1084|OFR 2012-1084|coastal|elevation|environment"
"2035","This datasets includes an element of National Assessment of Hurricane-Induced Coastal Erosion Hazards: Gulf of Mexico. Data sources: lidar, NOAA SLOSH model, SWAN model","Elevation of the dune toe in meters NAVD88 during National Assessment in Gulf of Mexico U.S.","Elev. of the dune toe (m), National Assessment in Gulf of Mex.","2036","Gulf of Mexico|Texas|Louisiana|Alabama|Mississippi|Florida|U.S. Gulf Coast|dune toe|toe|U.S. Geological Survey|USGS|St. Petersburg Coastal and Marine Science Center|Coastal and Marine Geology Program|CMGP|SPCMSC|Open-File Report 2012-1084|OFR 2012-1084|coastal|elevation|environment"
